ID_DB,CBM04,Lumped species,,,,,,,,,,,
12,Code,PAR,OLE,TOL,XYL,FORM,ALD2,ETH,ISOP,MEOH,ETOH,UNR,NVOL
1301,45244,0.0008,0,0,0.0004,0,0,0,0,0,0,0,0
1301,90024,0,0,0,0,0,0,0,0.0004,0,0,0,0
1301,90062,0,0,0,0,0,0,0,0,0,0,0,0
1301,90015,0.0027,0,0,0,0,0,0,0,0,0,0,0
1301,90016,0.0027,0,0,0,0,0,0,0,0,0,0,0
1301,90022,0.0009,0,0,0,0.0003,0,0,0,0,0,0,0
1301,90040,0,0,0,0,0,0,0,0,0,0,0,0
1301,90057,0,0,0,0,0,0,0,0,0,0,0,0
1301,90067,0,0,0,0,0,0,0,0,0,0,0,0
1301,98044,0,0,0,0,0,0,0,0,0,0,0,0
1301,98058,0,0,0,0,0,0,0,0,0,0,0,0
1301,99919,0,0,0,0,0,0,0,0,0,0,0,0
1301,99924,0,0,0,0,0,0,0,0,0,0,0,0
1301,43217,0,0,0,0,0,0.0004,0,0,0,0,0,0
1301,43235,0.0018,0,0,0,0,0,0,0,0,0,0,0
1301,43269,0.0018,0.0002,0,0,0,0,0,0,0,0,0,0
1301,43294,0.00084,0.00012,0,0,0,0.00016,0,0,0,0,0,0
1301,45210,0.0004,0,0.0002,0,0,0,0,0,0,0,0,0
1301,45236,0.0008,0,0,0.0002,0,0,0,0,0,0,0,0
1301,46701,0.0004,0,0,0.0002,0,0,0,0,0,0,0,0
1301,46747,0.0004,0,0,0.0002,0,0,0,0,0,0,0,0
1301,90002,0.0018,0,0,0,0,0,0,0,0,0,0,0
1301,90004,0.0018,0,0,0,0,0,0,0,0,0,0,0
1301,99921,0,0,0,0,0,0,0,0,0,0,0,0
1301,99922,0,0,0,0,0,0,0,0,0,0,0,0
1301,43106,0.00068095,0,0,0,0,0,0,0,0,0,0.00001905,0
1301,43138,0.00048333,0.00005,0,0,0,0.0001,0,0,0,0,0.00001667,0
1301,43238,0.001,0,0,0,0,0,0,0,0,0,0,0
1301,43241,0.0011,0,0,0,0,0,0,0,0,0,0,0
1301,45237,0.0002,0,0,0.0001,0,0,0,0,0,0,0,0
1301,90061,0,0,0,0,0,0,0,0,0,0,0,0
1301,90103,0,0,0,0,0,0,0,0,0,0,0,0
1301,99920,0,0,0,0,0,0,0,0,0,0,0,0
1301,99923,0,0,0,0,0,0,0,0,0,0,0,0
1302,43221,1.493,0,0,0,0,0,0,0,0,0,0,0
1302,43212,0.5936,0,0,0,0,0,0,0,0,0,0,0
1302,43302,0,0,0,0,0,0,0,0,0,0.1111,0,0
1302,90025,0.30485,0.04355,0,0,0,0.065325,0,0,0,0,0,0
1302,43220,0.176,0,0,0,0,0,0,0,0,0,0,0
1302,43276,0.1908,0,0,0,0,0,0,0,0,0,0,0
1302,43291,0.1505,0,0,0,0,0,0,0,0,0,0.0301,0
1302,43230,0.1794,0,0,0,0,0,0,0,0,0,0,0
1302,43228,0.0615,0,0,0,0,0.0205,0,0,0,0,0,0
1302,45202,0,0,0.0149,0,0,0,0,0,0,0,0,0
1302,43250,0.1036,0,0,0,0,0,0,0,0,0,0.0148,0
1302,43226,0.0145,0,0,0,0,0.029,0,0,0,0,0,0
1302,90021,0.0492,0,0,0,0,0,0,0,0,0,0,0
1302,43225,0.0404,0,0,0,0.0101,0,0,0,0,0,0,0
1302,45201,0.0095,0,0,0,0,0,0,0,0,0,0.0475,0
1302,43231,0.0546,0,0,0,0,0,0,0,0,0,0,0
1302,43274,0.063,0,0,0,0,0,0,0,0,0,0,0
1302,43227,0.0079,0,0,0,0,0.0158,0,0,0,0,0,0
1302,45205,0,0,0,0.0062,0,0,0,0,0,0,0,0
1302,43270,0.0216,0,0,0,0,0.0054,0,0,0,0,0,0
1302,43224,0.0153,0.0051,0,0,0,0,0,0,0,0,0,0
1302,43247,0.0329,0,0,0,0,0,0,0,0,0,0,0
1302,43262,0.027,0,0,0,0,0,0,0,0,0,0,0
1302,43301,0,0,0,0,0,0,0,0,0.0043,0,0,0
1302,43273,0.008,0,0,0,0,0.008,0,0,0,0,0,0
1302,43204,0.00585,0,0,0,0,0,0,0,0,0,0.00585,0
1302,43263,0.0273,0,0,0,0,0,0,0,0,0,0,0
1302,45203,0.0035,0,0.0035,0,0,0,0,0,0,0,0,0
1302,43252,0.0248,0,0,0,0,0,0,0,0,0,0,0
1302,45204,0,0,0,0.0031,0,0,0,0,0,0,0,0
1302,90092,0,0,0,0,0,0,0,0,0,0,0,0
1302,99997,0,0,0,0,0,0,0,0,0,0,0,0
1302,98034,0,0,0,0,0,0,0,0,0,0,0,0
1302,43292,0.0026,0,0,0,0,0.0052,0,0,0,0,0,0
1302,45208,0.0025,0,0,0.0025,0,0,0,0,0,0,0,0
1302,43232,0.0168,0,0,0,0,0,0,0,0,0,0,0
1302,43245,0.0092,0.0023,0,0,0,0,0,0,0,0,0,0
1302,43272,0.0046,0,0,0,0,0.0046,0,0,0,0,0,0
1302,99912,0,0,0,0,0,0,0,0,0,0,0,0
1302,43284,0.008,0,0,0,0,0.002,0,0,0,0,0,0
1302,90064,0,0,0,0,0,0,0,0,0,0,0,0
1302,90029,0.006,0.00075,0,0,0,0.0015,0,0,0,0,0,0
1302,98035,0,0,0,0,0,0,0,0,0,0,0,0
1302,90042,0,0,0,0,0,0,0,0,0,0,0,0
1302,43277,0.0096,0,0,0,0,0,0,0,0,0,0,0
1302,90007,0.004,0.001,0,0,0,0,0,0,0,0,0,0
1302,43223,0.0027,0.0009,0,0,0,0,0,0,0,0,0,0
1302,43289,0.002925,0.00045,0,0,0,0.0007875,0,0,0,0,0,0
1302,45207,0.0009,0,0,0.0009,0,0,0,0,0,0,0,0
1302,45238,0.0009,0,0,0.0009,0,0,0,0,0,0,0,0
1302,43290,0.0064,0,0,0,0,0,0,0,0,0,0,0
1302,43295,0.0056,0,0,0,0,0,0,0,0,0,0,0
1302,98059,0,0,0,0,0,0,0,0,0,0,0,0
1302,43261,0.0042,0,0,0,0,0,0,0,0,0,0.0007,0
1302,45211,0.0007,0,0,0.0007,0,0,0,0,0,0,0,0
1302,43222,0.0024,0,0,0,0,0,0,0,0,0,0.0006,0
1302,43233,0.0048,0,0,0,0,0,0,0,0,0,0,0
1302,43278,0.0048,0,0,0,0,0,0,0,0,0,0,0
1302,45209,0.0012,0,0.0006,0,0,0,0,0,0,0,0,0
1302,98033,0,0,0,0,0,0,0,0,0,0,0,0
1302,43297,0.004,0,0,0,0,0,0,0,0,0,0,0
1302,45225,0.0005,0,0,0.0005,0,0,0,0,0,0,0,0
1302,98041,0,0,0,0,0,0,0,0,0,0,0,0
1302,43264,0.00133332,0.00006668,0,0,0,0.00066668,0,0,0,0,0,0
1302,98054,0,0,0,0,0,0,0,0,0,0,0,0
1302,43242,0.0015,0,0,0,0,0,0,0,0,0,0,0
1302,43248,0.0018,0,0,0,0,0,0,0,0,0,0,0
1302,43265,0.0018,0.0003,0,0,0,0,0,0,0,0,0,0
1302,45106,0.0006,0,0,0.0003,0,0,0,0,0,0,0,0
1302,90024,0,0,0,0,0,0,0,0.0003,0,0,0,0
1302,90062,0,0,0,0,0,0,0,0,0,0,0,0
1302,98044,0,0,0,0,0,0,0,0,0,0,0,0
1302,99924,0,0,0,0,0,0,0,0,0,0,0,0
1302,43217,0,0,0,0,0,0.0004,0,0,0,0,0,0
1302,43294,0.00084,0.00012,0,0,0,0.00016,0,0,0,0,0,0
1302,45244,0.0004,0,0,0.0002,0,0,0,0,0,0,0,0
1302,90015,0.0018,0,0,0,0,0,0,0,0,0,0,0
1302,90016,0.0018,0,0,0,0,0,0,0,0,0,0,0
1302,90022,0.0006,0,0,0,0.0002,0,0,0,0,0,0,0
1302,90040,0,0,0,0,0,0,0,0,0,0,0,0
1302,90057,0,0,0,0,0,0,0,0,0,0,0,0
1302,90061,0,0,0,0,0,0,0,0,0,0,0,0
1302,90067,0,0,0,0,0,0,0,0,0,0,0,0
1302,90103,0,0,0,0,0,0,0,0,0,0,0,0
1302,98058,0,0,0,0,0,0,0,0,0,0,0,0
1302,99919,0,0,0,0,0,0,0,0,0,0,0,0
1302,43106,0.00068095,0,0,0,0,0,0,0,0,0,0.00001905,0
1302,43138,0.00048333,0.00005,0,0,0,0.0001,0,0,0,0,0.00001667,0
1302,43235,0.0009,0,0,0,0,0,0,0,0,0,0,0
1302,43238,0.001,0,0,0,0,0,0,0,0,0,0,0
1302,43269,0.0009,0.0001,0,0,0,0,0,0,0,0,0,0
1302,43287,0.0007,0,0,0,0,0,0,0,0,0,0.0001,0
1302,43288,0.0008,0,0,0,0,0,0,0,0,0,0,0
1302,45210,0.0002,0,0.0001,0,0,0,0,0,0,0,0,0
1302,45236,0.0004,0,0,0.0001,0,0,0,0,0,0,0,0
1302,46701,0.0002,0,0,0.0001,0,0,0,0,0,0,0,0
1302,46747,0.0002,0,0,0.0001,0,0,0,0,0,0,0,0
1302,90002,0.0009,0,0,0,0,0,0,0,0,0,0,0
1302,90003,0.0009,0,0,0,0,0,0,0,0,0,0,0
1302,90004,0.0009,0,0,0,0,0,0,0,0,0,0,0
1302,99920,0,0,0,0,0,0,0,0,0,0,0,0
1302,99921,0,0,0,0,0,0,0,0,0,0,0,0
1302,99922,0,0,0,0,0,0,0,0,0,0,0,0
1302,99923,0,0,0,0,0,0,0,0,0,0,0,0
1303,43221,1.2125,0,0,0,0,0,0,0,0,0,0,0
1303,43302,0,0,0,0,0,0,0,0,0,0.1913,0,0
1303,43212,0.4116,0,0,0,0,0,0,0,0,0,0,0
1303,90025,0.29995,0.04285,0,0,0,0.064275,0,0,0,0,0,0
1303,43220,0.1555,0,0,0,0,0,0,0,0,0,0,0
1303,43276,0.1824,0,0,0,0,0,0,0,0,0,0,0
1303,43230,0.1806,0,0,0,0,0,0,0,0,0,0,0
1303,43291,0.1325,0,0,0,0,0,0,0,0,0,0.0265,0
1303,45202,0,0,0.0214,0,0,0,0,0,0,0,0,0
1303,43228,0.0552,0,0,0,0,0.0184,0,0,0,0,0,0
1303,43250,0.1267,0,0,0,0,0,0,0,0,0,0.0181,0
1303,43226,0.0135,0,0,0,0,0.027,0,0,0,0,0,0
1303,45201,0.0119,0,0,0,0,0,0,0,0,0,0.0595,0
1303,43274,0.0749,0,0,0,0,0,0,0,0,0,0,0
1303,43231,0.0588,0,0,0,0,0,0,0,0,0,0,0
1303,43301,0,0,0,0,0,0,0,0,0.0097,0,0,0
1303,45205,0,0,0,0.0088,0,0,0,0,0,0,0,0
1303,43225,0.034,0,0,0,0.0085,0,0,0,0,0,0,0
1303,90021,0.0304,0,0,0,0,0,0,0,0,0,0,0
1303,43227,0.0071,0,0,0,0,0.0142,0,0,0,0,0,0
1303,43270,0.024,0,0,0,0,0.006,0,0,0,0,0,0
1303,43247,0.0371,0,0,0,0,0,0,0,0,0,0,0
1303,43262,0.03,0,0,0,0,0,0,0,0,0,0,0
1303,43273,0.01,0,0,0,0,0.01,0,0,0,0,0,0
1303,45203,0.0049,0,0.0049,0,0,0,0,0,0,0,0,0
1303,43263,0.0336,0,0,0,0,0,0,0,0,0,0,0
1303,43224,0.0129,0.0043,0,0,0,0,0,0,0,0,0,0
1303,45204,0,0,0,0.0043,0,0,0,0,0,0,0,0
1303,43252,0.0336,0,0,0,0,0,0,0,0,0,0,0
1303,90092,0,0,0,0,0,0,0,0,0,0,0,0
1303,99912,0,0,0,0,0,0,0,0,0,0,0,0
1303,45208,0.0034,0,0,0.0034,0,0,0,0,0,0,0,0
1303,43232,0.0217,0,0,0,0,0,0,0,0,0,0,0
1303,98034,0,0,0,0,0,0,0,0,0,0,0,0
1303,43272,0.0054,0,0,0,0,0.0054,0,0,0,0,0,0
1303,99997,0,0,0,0,0,0,0,0,0,0,0,0
1303,43292,0.0025,0,0,0,0,0.005,0,0,0,0,0,0
1303,43245,0.0096,0.0024,0,0,0,0,0,0,0,0,0,0
1303,43284,0.0088,0,0,0,0,0.0022,0,0,0,0,0,0
1303,90029,0.0088,0.0011,0,0,0,0.0022,0,0,0,0,0,0
1303,90064,0,0,0,0,0,0,0,0,0,0,0,0
1303,98035,0,0,0,0,0,0,0,0,0,0,0,0
1303,43204,0.003,0,0,0,0,0,0,0,0,0,0.003,0
1303,43277,0.0128,0,0,0,0,0,0,0,0,0,0,0
1303,90042,0,0,0,0,0,0,0,0,0,0,0,0
1303,43242,0.007,0,0,0,0,0,0,0,0,0,0,0
1303,43289,0.004225,0.00065,0,0,0,0.0011375,0,0,0,0,0,0
1303,43290,0.0096,0,0,0,0,0,0,0,0,0,0,0
1303,43295,0.0084,0,0,0,0,0,0,0,0,0,0,0
1303,45207,0.0011,0,0,0.0011,0,0,0,0,0,0,0,0
1303,45238,0.0011,0,0,0.0011,0,0,0,0,0,0,0,0
1303,98059,0,0,0,0,0,0,0,0,0,0,0,0
1303,43261,0.006,0,0,0,0,0,0,0,0,0,0.001,0
1303,45211,0.001,0,0,0.001,0,0,0,0,0,0,0,0
1303,90007,0.004,0.001,0,0,0,0,0,0,0,0,0,0
1303,43233,0.0072,0,0,0,0,0,0,0,0,0,0,0
1303,45209,0.0018,0,0.0009,0,0,0,0,0,0,0,0,0
1303,43278,0.0064,0,0,0,0,0,0,0,0,0,0,0
1303,43297,0.0064,0,0,0,0,0,0,0,0,0,0,0
1303,98033,0,0,0,0,0,0,0,0,0,0,0,0
1303,43223,0.0021,0.0007,0,0,0,0,0,0,0,0,0,0
1303,45106,0.0012,0,0,0.0006,0,0,0,0,0,0,0,0
1303,43222,0.002,0,0,0,0,0,0,0,0,0,0.0005,0
1303,43264,0.00166665,0.00008335,0,0,0,0.00083335,0,0,0,0,0,0
1303,43287,0.0035,0,0,0,0,0,0,0,0,0,0.0005,0
1303,45225,0.0005,0,0,0.0005,0,0,0,0,0,0,0,0
1303,45244,0.001,0,0,0.0005,0,0,0,0,0,0,0,0
1303,98041,0,0,0,0,0,0,0,0,0,0,0,0
1303,98054,0,0,0,0,0,0,0,0,0,0,0,0
1303,43248,0.0024,0,0,0,0,0,0,0,0,0,0,0
1303,43265,0.0024,0.0004,0,0,0,0,0,0,0,0,0,0
1303,90024,0,0,0,0,0,0,0,0.0004,0,0,0,0
1303,90062,0,0,0,0,0,0,0,0,0,0,0,0
1303,99919,0,0,0,0,0,0,0,0,0,0,0,0
1303,43235,0.0027,0,0,0,0,0,0,0,0,0,0,0
1303,90015,0.0027,0,0,0,0,0,0,0,0,0,0,0
1303,90016,0.0027,0,0,0,0,0,0,0,0,0,0,0
1303,90022,0.0009,0,0,0,0.0003,0,0,0,0,0,0,0
1303,90040,0,0,0,0,0,0,0,0,0,0,0,0
1303,90057,0,0,0,0,0,0,0,0,0,0,0,0
1303,90067,0,0,0,0,0,0,0,0,0,0,0,0
1303,98044,0,0,0,0,0,0,0,0,0,0,0,0
1303,98058,0,0,0,0,0,0,0,0,0,0,0,0
1303,99922,0,0,0,0,0,0,0,0,0,0,0,0
1303,99924,0,0,0,0,0,0,0,0,0,0,0,0
1303,43217,0,0,0,0,0,0.0004,0,0,0,0,0,0
1303,43269,0.0018,0.0002,0,0,0,0,0,0,0,0,0,0
1303,43294,0.00084,0.00012,0,0,0,0.00016,0,0,0,0,0,0
1303,45210,0.0004,0,0.0002,0,0,0,0,0,0,0,0,0
1303,45236,0.0008,0,0,0.0002,0,0,0,0,0,0,0,0
1303,46701,0.0004,0,0,0.0002,0,0,0,0,0,0,0,0
1303,46747,0.0004,0,0,0.0002,0,0,0,0,0,0,0,0
1303,90002,0.0018,0,0,0,0,0,0,0,0,0,0,0
1303,90004,0.0018,0,0,0,0,0,0,0,0,0,0,0
1303,99921,0,0,0,0,0,0,0,0,0,0,0,0
1303,43106,0.00068095,0,0,0,0,0,0,0,0,0,0.00001905,0
1303,43138,0.00048333,0.00005,0,0,0,0.0001,0,0,0,0,0.00001667,0
1303,43238,0.001,0,0,0,0,0,0,0,0,0,0,0
1303,43241,0.0011,0,0,0,0,0,0,0,0,0,0,0
1303,45237,0.0002,0,0,0.0001,0,0,0,0,0,0,0,0
1303,90061,0,0,0,0,0,0,0,0,0,0,0,0
1303,90103,0,0,0,0,0,0,0,0,0,0,0,0
1303,99920,0,0,0,0,0,0,0,0,0,0,0,0
1303,99923,0,0,0,0,0,0,0,0,0,0,0,0
1304,43221,1.43,0,0,0,0,0,0,0,0,0,0,0
1304,43302,0,0,0,0,0,0,0,0,0,0.1534,0,0
1304,43212,0.5036,0,0,0,0,0,0,0,0,0,0,0
1304,90025,0.33075,0.04725,0,0,0,0.070875,0,0,0,0,0,0
1304,43220,0.1735,0,0,0,0,0,0,0,0,0,0,0
1304,43276,0.2016,0,0,0,0,0,0,0,0,0,0,0
1304,43230,0.1962,0,0,0,0,0,0,0,0,0,0,0
1304,43291,0.1535,0,0,0,0,0,0,0,0,0,0.0307,0
1304,43228,0.0612,0,0,0,0,0.0204,0,0,0,0,0,0
1304,43250,0.1155,0,0,0,0,0,0,0,0,0,0.0165,0
1304,43226,0.0146,0,0,0,0,0.0292,0,0,0,0,0,0
1304,45202,0,0,0.0109,0,0,0,0,0,0,0,0,0
1304,43274,0.0707,0,0,0,0,0,0,0,0,0,0,0
1304,43225,0.0392,0,0,0,0.0098,0,0,0,0,0,0,0
1304,90021,0.0392,0,0,0,0,0,0,0,0,0,0,0
1304,43231,0.0564,0,0,0,0,0,0,0,0,0,0,0
1304,45201,0.0087,0,0,0,0,0,0,0,0,0,0.0435,0
1304,43227,0.008,0,0,0,0,0.016,0,0,0,0,0,0
1304,43270,0.0232,0,0,0,0,0.0058,0,0,0,0,0,0
1304,43247,0.0364,0,0,0,0,0,0,0,0,0,0,0
1304,43224,0.0144,0.0048,0,0,0,0,0,0,0,0,0,0
1304,43262,0.0282,0,0,0,0,0,0,0,0,0,0,0
1304,43273,0.0086,0,0,0,0,0.0086,0,0,0,0,0,0
1304,43263,0.0294,0,0,0,0,0,0,0,0,0,0,0
1304,43252,0.0264,0,0,0,0,0,0,0,0,0,0,0
1304,90092,0,0,0,0,0,0,0,0,0,0,0,0
1304,45205,0,0,0,0.0031,0,0,0,0,0,0,0,0
1304,98034,0,0,0,0,0,0,0,0,0,0,0,0
1304,43292,0.0026,0,0,0,0,0.0052,0,0,0,0,0,0
1304,43232,0.0175,0,0,0,0,0,0,0,0,0,0,0
1304,43245,0.01,0.0025,0,0,0,0,0,0,0,0,0,0
1304,43204,0.0036,0,0,0,0,0,0,0,0,0,0.0036,0
1304,43272,0.0048,0,0,0,0,0.0048,0,0,0,0,0,0
1304,43301,0,0,0,0,0,0,0,0,0.0024,0,0,0
1304,99997,0,0,0,0,0,0,0,0,0,0,0,0
1304,43284,0.0084,0,0,0,0,0.0021,0,0,0,0,0,0
1304,45203,0.002,0,0.002,0,0,0,0,0,0,0,0,0
1304,90064,0,0,0,0,0,0,0,0,0,0,0,0
1304,90029,0.0064,0.0008,0,0,0,0.0016,0,0,0,0,0,0
1304,98035,0,0,0,0,0,0,0,0,0,0,0,0
1304,45204,0,0,0,0.0015,0,0,0,0,0,0,0,0
1304,90042,0,0,0,0,0,0,0,0,0,0,0,0
1304,43242,0.007,0,0,0,0,0,0,0,0,0,0,0
1304,43277,0.0096,0,0,0,0,0,0,0,0,0,0,0
1304,90007,0.0036,0.0009,0,0,0,0,0,0,0,0,0,0
1304,43289,0.0026,0.0004,0,0,0,0.0007,0,0,0,0,0,0
1304,43290,0.0064,0,0,0,0,0,0,0,0,0,0,0
1304,43295,0.0056,0,0,0,0,0,0,0,0,0,0,0
1304,98059,0,0,0,0,0,0,0,0,0,0,0,0
1304,43261,0.0042,0,0,0,0,0,0,0,0,0,0.0007,0
1304,45208,0.0007,0,0,0.0007,0,0,0,0,0,0,0,0
1304,99912,0,0,0,0,0,0,0,0,0,0,0,0
1304,43278,0.0048,0,0,0,0,0,0,0,0,0,0,0
1304,98033,0,0,0,0,0,0,0,0,0,0,0,0
1304,43222,0.002,0,0,0,0,0,0,0,0,0,0.0005,0
1304,43233,0.004,0,0,0,0,0,0,0,0,0,0,0
1304,43297,0.004,0,0,0,0,0,0,0,0,0,0,0
1304,98041,0,0,0,0,0,0,0,0,0,0,0,0
1304,43223,0.0012,0.0004,0,0,0,0,0,0,0,0,0,0
1304,43248,0.0024,0,0,0,0,0,0,0,0,0,0,0
1304,43264,0.00133332,0.00006668,0,0,0,0.00066668,0,0,0,0,0,0
1304,90024,0,0,0,0,0,0,0,0.0004,0,0,0,0
1304,90062,0,0,0,0,0,0,0,0,0,0,0,0
1304,98054,0,0,0,0,0,0,0,0,0,0,0,0
1304,43265,0.0018,0.0003,0,0,0,0,0,0,0,0,0,0
1304,45207,0.0003,0,0,0.0003,0,0,0,0,0,0,0,0
1304,45238,0.0003,0,0,0.0003,0,0,0,0,0,0,0,0
1304,90040,0,0,0,0,0,0,0,0,0,0,0,0
1304,43294,0.00084,0.00012,0,0,0,0.00016,0,0,0,0,0,0
1304,45209,0.0004,0,0.0002,0,0,0,0,0,0,0,0,0
1304,45211,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1304,90057,0,0,0,0,0,0,0,0,0,0,0,0
1304,90061,0,0,0,0,0,0,0,0,0,0,0,0
1304,90067,0,0,0,0,0,0,0,0,0,0,0,0
1304,98058,0,0,0,0,0,0,0,0,0,0,0,0
1304,43106,0.00068095,0,0,0,0,0,0,0,0,0,0.00001905,0
1304,43138,0.00048333,0.00005,0,0,0,0.0001,0,0,0,0,0.00001667,0
1304,43217,0,0,0,0,0,0.0002,0,0,0,0,0,0
1304,43235,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,43287,0.0007,0,0,0,0,0,0,0,0,0,0.0001,0
1304,43288,0.0008,0,0,0,0,0,0,0,0,0,0,0
1304,45106,0.0002,0,0,0.0001,0,0,0,0,0,0,0,0
1304,45210,0.0002,0,0.0001,0,0,0,0,0,0,0,0,0
1304,45225,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0
1304,90002,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90003,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90004,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90006,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90015,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90016,0.0009,0,0,0,0,0,0,0,0,0,0,0
1304,90022,0.0003,0,0,0,0.0001,0,0,0,0,0,0,0
1304,90103,0,0,0,0,0,0,0,0,0,0,0,0
1304,98044,0,0,0,0,0,0,0,0,0,0,0,0
1304,99924,0,0,0,0,0,0,0,0,0,0,0,0
1305,43212,1.2876,0,0,0,0,0,0,0,0,0,0,0
1305,43221,0.6555,0,0,0,0,0,0,0,0,0,0,0
1305,43220,0.412,0,0,0,0,0,0,0,0,0,0,0
1305,90025,0.21105,0.03015,0,0,0,0.045225,0,0,0,0,0,0
1305,45202,0,0,0.0413,0,0,0,0,0,0,0,0,0
1305,43230,0.159,0,0,0,0,0,0,0,0,0,0,0
1305,43231,0.1404,0,0,0,0,0,0,0,0,0,0,0
1305,43228,0.0642,0,0,0,0,0.0214,0,0,0,0,0,0
1305,43276,0.1212,0,0,0,0,0,0,0,0,0,0,0
1305,45201,0.0195,0,0,0,0,0,0,0,0,0,0.0975,0
1305,43301,0,0,0,0,0,0,0,0,0.0166,0,0,0
1305,45205,0,0,0,0.0152,0,0,0,0,0,0,0,0
1305,43226,0.0147,0,0,0,0,0.0294,0,0,0,0,0,0
1305,43250,0.1001,0,0,0,0,0,0,0,0,0,0.0143,0
1305,43291,0.068,0,0,0,0,0,0,0,0,0,0.0136,0
1305,43302,0,0,0,0,0,0,0,0,0,0.0126,0,0
1305,43225,0.0332,0,0,0,0.0083,0,0,0,0,0,0,0
1305,43227,0.008,0,0,0,0,0.016,0,0,0,0,0,0
1305,45203,0.0077,0,0.0077,0,0,0,0,0,0,0,0,0
1305,43262,0.0438,0,0,0,0,0,0,0,0,0,0,0
1305,45204,0,0,0,0.0071,0,0,0,0,0,0,0,0
1305,90021,0.0276,0,0,0,0,0,0,0,0,0,0,0
1305,43274,0.0476,0,0,0,0,0,0,0,0,0,0,0
1305,43273,0.0128,0,0,0,0,0.0128,0,0,0,0,0,0
1305,43247,0.0441,0,0,0,0,0,0,0,0,0,0,0
1305,43270,0.0248,0,0,0,0,0.0062,0,0,0,0,0,0
1305,43263,0.042,0,0,0,0,0,0,0,0,0,0,0
1305,43232,0.0357,0,0,0,0,0,0,0,0,0,0,0
1305,45208,0.005,0,0,0.005,0,0,0,0,0,0,0,0
1305,43224,0.012,0.004,0,0,0,0,0,0,0,0,0,0
1305,99912,0,0,0,0,0,0,0,0,0,0,0,0
1305,99997,0,0,0,0,0,0,0,0,0,0,0,0
1305,43242,0.0155,0,0,0,0,0,0,0,0,0,0,0
1305,98034,0,0,0,0,0,0,0,0,0,0,0,0
1305,43252,0.0232,0,0,0,0,0,0,0,0,0,0,0
1305,90092,0,0,0,0,0,0,0,0,0,0,0,0
1305,90064,0,0,0,0,0,0,0,0,0,0,0,0
1305,43292,0.0026,0,0,0,0,0.0052,0,0,0,0,0,0
1305,43245,0.01,0.0025,0,0,0,0,0,0,0,0,0,0
1305,43284,0.0096,0,0,0,0,0.0024,0,0,0,0,0,0
1305,43277,0.0176,0,0,0,0,0,0,0,0,0,0,0
1305,43289,0.0065,0.001,0,0,0,0.00175,0,0,0,0,0,0
1305,90029,0.008,0.001,0,0,0,0.002,0,0,0,0,0,0
1305,43295,0.0133,0,0,0,0,0,0,0,0,0,0,0
1305,45207,0.0019,0,0,0.0019,0,0,0,0,0,0,0,0
1305,45238,0.0017,0,0,0.0017,0,0,0,0,0,0,0,0
1305,98035,0,0,0,0,0,0,0,0,0,0,0,0
1305,43233,0.0128,0,0,0,0,0,0,0,0,0,0,0
1305,43272,0.003,0,0,0,0,0.003,0,0,0,0,0,0
1305,43216,0,0,0,0,0,0.0026,0,0,0,0,0,0
1305,43261,0.0078,0,0,0,0,0,0,0,0,0,0.0013,0
1305,45209,0.0026,0,0.0013,0,0,0,0,0,0,0,0,0
1305,45211,0.0013,0,0,0.0013,0,0,0,0,0,0,0,0
1305,43248,0.0072,0,0,0,0,0,0,0,0,0,0,0
1305,43278,0.0096,0,0,0,0,0,0,0,0,0,0,0
1305,90007,0.0048,0.0012,0,0,0,0,0,0,0,0,0,0
1305,43290,0.0088,0,0,0,0,0,0,0,0,0,0,0
1305,43297,0.0088,0,0,0,0,0,0,0,0,0,0,0
1305,45106,0.0018,0,0,0.0009,0,0,0,0,0,0,0,0
1305,45225,0.0009,0,0,0.0009,0,0,0,0,0,0,0,0
1305,98033,0,0,0,0,0,0,0,0,0,0,0,0
1305,43287,0.0056,0,0,0,0,0,0,0,0,0,0.0008,0
1305,90042,0,0,0,0,0,0,0,0,0,0,0,0
1305,43264,0.00233331,0.00011669,0,0,0,0.00116669,0,0,0,0,0,0
1305,98041,0,0,0,0,0,0,0,0,0,0,0,0
1305,90016,0.0054,0,0,0,0,0,0,0,0,0,0,0
1305,90062,0,0,0,0,0,0,0,0,0,0,0,0
1305,98058,0,0,0,0,0,0,0,0,0,0,0,0
1305,99919,0,0,0,0,0,0,0,0,0,0,0,0
1305,99924,0,0,0,0,0,0,0,0,0,0,0,0
1305,90015,0.0045,0,0,0,0,0,0,0,0,0,0,0
1305,90040,0,0,0,0,0,0,0,0,0,0,0,0
1305,43204,0.0006,0,0,0,0,0,0,0,0,0,0.0006,0
1305,43223,0.0012,0.0004,0,0,0,0,0,0,0,0,0,0
1305,43235,0.0036,0,0,0,0,0,0,0,0,0,0,0
1305,45244,0.0008,0,0,0.0004,0,0,0,0,0,0,0,0
1305,46701,0.0008,0,0,0.0004,0,0,0,0,0,0,0,0
